"구분별(1)",구분별(2),2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"구분별(1)",구분별(2),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%)
"지역구분2",군부,-,-,-,1374.0,36.3,63.7,1026.0,41.6,58.4,1042.5,50.5,49.5,905.0,51.7,48.3,955.0,62.3,37.7,788.0,66.0,34.0,720.0,70.0,30.0,778.0,74.9,25.1,622.6,77.5,22.5,712.8,81.1,18.9,663.0,82.4,17.6
"종사상지위",임금근로자,-,-,-,-,-,-,-,-,-,3993.9,88.0,12.0,4038.0,90.9,9.1,4049.0,94.2,5.8,4083.0,96.2,3.8,4201.0,97.2,2.8,4728.0,97.8,2.2,4776.8,98.4,1.6,4853.7,99.1,0.9,4800.0,99.5,0.5
"종사상지위",고용주,-,-,-,-,-,-,-,-,-,121.3,85.9,14.1,119.0,89.9,10.1,179.0,91.1,8.9,192.0,95.7,4.3,154.0,94.2,5.8,186.0,98.6,1.4,147.3,98.9,1.1,156.8,99.6,0.4,145.9,99.7,0.3
"종사상지위",단독자영업자,-,-,-,-,-,-,-,-,-,971.4,60.4,39.6,971.0,69.2,30.8,875.0,74.7,25.3,785.0,76.1,23.9,762.0,80.8,19.2,1067.0,86.8,13.2,939.7,88.9,11.1,910.3,90.5,9.5,903.0,92.0,8.0
"종사상지위",무급가족종사자,-,-,-,-,-,-,-,-,-,199.1,34.7,65.3,179.0,43.9,56.1,171.0,49.0,51.0,183.0,59.2,40.8,153.0,65.2,34.8,194.0,75.7,24.3,172.5,78.6,21.4,161.9,83.1,16.9,137.6,87.7,12.3
"종사상지위",무직,-,-,-,-,-,-,-,-,-,4884.0,65.4,34.6,4566.0,68.7,31.3,4515.0,72.4,27.6,4181.0,75.8,24.2,4156.0,78.7,21.3,4688.0,79.7,20.3,4265.7,83.5,16.5,4071.3,85.9,14.1,3954.6,88.2,11.8
"종사상지위",모름/무응답,-,-,-,-,-,-,-,-,-,2.2,84.5,15.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"상세직업",관리자,333.0,34.7,65.3,233.0,62.8,37.2,274.0,86.1,13.9,244.3,95.9,4.1,230.0,97.0,3.0,248.0,98.8,1.2,233.0,99.3,0.7,209.0,99.3,0.7,227.0,100.0,0.0,255.7,99.3,0.7,234.3,100.0,0.0,231.6,99.8,0.2
"상세직업",전문가및관련종사자,731.0,45.9,54.1,711.0,77.0,23.0,769.0,90.2,9.8,776.4,95.6,4.4,802.0,97.8,2.2,790.0,98.2,1.8,829.0,98.8,1.2,870.0,99.7,0.3,902.0,99.8,0.2,875.6,99.9,0.1,880.1,99.9,0.1,811.7,100.0,0.0
"상세직업",사무종사자,920.0,42.4,57.6,790.0,79.8,20.2,882.0,95.4,4.6,854.5,97.8,2.2,907.0,98.0,2.0,940.0,98.7,1.3,1060.0,99.4,0.6,1028.0,99.3,0.7,1413.0,99.8,0.2,1348.6,99.9,0.1,1480.1,100.0,0.0,1591.3,100.0,0.0
"상세직업",서비스종사자,788.0,20.8,79.2,704.0,48.9,51.1,687.0,72.1,27.9,696.8,79.4,20.6,706.0,84.3,15.7,663.0,91.1,8.9,676.0,93.1,6.9,684.0,94.2,5.8,781.0,97.3,2.7,750.7,97.1,2.9,791.5,98.5,1.5,693.3,98.4,1.6
"상세직업",판매종사자,769.0,27.8,72.2,837.0,60.1,39.9,903.0,77.4,22.6,901.3,86.2,13.8,888.0,90.3,9.7,893.0,93.2,6.8,826.0,95.3,4.7,872.0,96.8,3.2,987.0,98.0,2.0,929.7,97.8,2.2,943.4,99.4,0.6,899.1,99.5,0.5
